NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
336300,Motor Vehicle Parts Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,670,9.8,0.11,5,33.01,"68,660",3.8,16.72,21.32,28.98,41.62,56.9,"34,780","44,350","60,270","86,570","118,350",,,2017
336300,Motor Vehicle Parts Manufacturing,13-2031,Budget Analysts,detailed,130,17.1,0.02,1,39.1,"81,320",4.3,25.49,30.23,38.43,47.61,56.83,"53,010","62,880","79,940","99,020","118,200",,,2017
336300,Motor Vehicle Parts Manufacturing,13-2041,Credit Analysts,detailed,40,9.6,0.01,~,33.9,"70,500",8.9,19.55,24.06,28.95,35.36,48.64,"40,660","50,040","60,210","73,550","101,170",,,2017
336300,Motor Vehicle Parts Manufacturing,13-2051,Financial Analysts,detailed,590,15.9,0.1,3,40.41,"84,050",2,25.58,31.68,39.71,48.55,58.11,"53,210","65,890","82,590","100,980","120,860",,,2017
336300,Motor Vehicle Parts Manufacturing,15-1121,Computer Systems Analysts,detailed,"1,140",20.8,0.19,6,39.63,"82,430",2.5,25.28,31.65,40.62,47.41,53.34,"52,590","65,820","84,490","98,610","110,960",,,2017
336300,Motor Vehicle Parts Manufacturing,15-1122,Information Security Analysts,detailed,60,23.1,0.01,~,37.19,"77,350",6,25.7,27.87,33.27,45.15,56.76,"53,460","57,960","69,210","93,910","118,050",,,2017
336300,Motor Vehicle Parts Manufacturing,15-1141,Database Administrators,detailed,90,8.9,0.01,1,37.16,"77,280",3.3,20.65,27.65,36.23,46.59,56.21,"42,940","57,520","75,350","96,900","116,910",,,2017
336300,Motor Vehicle Parts Manufacturing,15-2031,Operations Research Analysts,detailed,210,9.8,0.04,1,39.29,"81,720",2.5,24.32,31.36,39.17,47.49,55.53,"50,580","65,220","81,470","98,780","115,500",,,2017
336400,Aerospace Product and Parts Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,290,10.4,0.06,2,44.02,"91,560",4,24.96,32.51,43.34,55.09,67.37,"51,910","67,620","90,140","114,580","140,130",,,2017
336400,Aerospace Product and Parts Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,290",3.2,0.27,8,55.47,"115,380",2.8,27.77,39.18,56.94,71.69,80.65,"57,760","81,490","118,430","149,110","167,750",,,2017
336400,Aerospace Product and Parts Manufacturing,13-2031,Budget Analysts,detailed,910,11.3,0.19,2,42.06,"87,480",2,26.05,32.33,41.61,50.97,60.56,"54,180","67,240","86,540","106,010","125,960",,,2017
336400,Aerospace Product and Parts Manufacturing,13-2041,Credit Analysts,detailed,**,**,**,1,40.06,"83,330",4.4,24.75,29.83,36.41,50.41,61.38,"51,480","62,040","75,740","104,850","127,680",,,2017
336400,Aerospace Product and Parts Manufacturing,13-2051,Financial Analysts,detailed,"3,690",3.1,0.77,7,44.37,"92,280",1.4,28.13,33.89,42.64,53.24,63.29,"58,500","70,490","88,700","110,750","131,650",,,2017
336400,Aerospace Product and Parts Manufacturing,15-1121,Computer Systems Analysts,detailed,"5,530",2.5,1.16,13,50.45,"104,930",1,32.51,40.63,50.37,60.45,71.49,"67,630","84,520","104,770","125,730","148,700",,,2017
336400,Aerospace Product and Parts Manufacturing,15-1122,Information Security Analysts,detailed,"1,170",7.4,0.25,7,49.08,"102,080",2.1,29.99,38.79,48.91,59.36,69.25,"62,380","80,690","101,740","123,470","144,030",,,2017
336400,Aerospace Product and Parts Manufacturing,15-1141,Database Administrators,detailed,350,5.3,0.07,3,51.24,"106,580",2.1,27.75,37.83,53.2,64.5,75.74,"57,710","78,690","110,660","134,150","157,540",,,2017
336400,Aerospace Product and Parts Manufacturing,15-2031,Operations Research Analysts,detailed,"2,740",6.8,0.57,5,45.91,"95,480",1.4,30.36,36.71,45.29,54.9,62.53,"63,140","76,360","94,200","114,190","130,070",,,2017
336500,Railroad Rolling Stock Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,40,19.8,0.17,6,35.47,"73,780",6.4,16.36,21.69,31.24,46.67,62.74,"34,020","45,110","64,990","97,070","130,510",,,2017
336500,Railroad Rolling Stock Manufacturing,15-1121,Computer Systems Analysts,detailed,40,19.2,0.17,4,42.99,"89,430",3.7,30.36,35.96,42.69,48.48,58.05,"63,150","74,790","88,800","100,830","120,750",,,2017
336600,Ship and Boat Building,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,100,5.8,0.07,2,35.03,"72,870",5.5,21.14,26.03,31.83,41.34,56.7,"43,960","54,140","66,200","85,990","117,940",,,2017
336600,Ship and Boat Building,13-1161,Market Research Analysts and Marketing Specialists,detailed,150,10.3,0.11,5,30.56,"63,550",3.8,16.21,21.85,28.05,37.14,48.9,"33,710","45,440","58,340","77,250","101,720",,,2017
336600,Ship and Boat Building,13-2051,Financial Analysts,detailed,120,15.4,0.09,1,38.66,"80,410",3.1,25.94,31.39,36.68,43.11,50.9,"53,950","65,290","76,290","89,670","105,870",,,2017
336600,Ship and Boat Building,15-1121,Computer Systems Analysts,detailed,110,5.8,0.09,1,43.32,"90,110",2.7,28.34,33.95,42.31,52.26,61.09,"58,950","70,620","87,990","108,700","127,070",,,2017
336900,Other Transportation Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,180,22.3,0.52,5,32.21,"66,990",5.9,20.16,24.88,29.74,37.73,47.76,"41,930","51,740","61,860","78,470","99,340",,,2017
336900,Other Transportation Equipment Manufacturing,13-2051,Financial Analysts,detailed,80,35.4,0.23,1,35.88,"74,630",5,24.13,27.99,34.79,43.21,49.08,"50,190","58,220","72,360","89,880","102,090",,,2017
336900,Other Transportation Equipment Manufacturing,15-1121,Computer Systems Analysts,detailed,100,17,0.3,3,41.66,"86,650",2.4,29.48,35.19,42.25,48.26,55.9,"61,320","73,190","87,880","100,380","116,260",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,9.7,0.01,~,29.3,"60,940",3.1,19.32,21.39,24.78,36.71,46.33,"40,180","44,480","51,540","76,350","96,370",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),13-1161,Market Research Analysts and Marketing Specialists,detailed,680,11.7,0.19,2,29.42,"61,180",2.3,16.88,21.17,27,35.12,45.85,"35,120","44,030","56,170","73,060","95,370",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),13-2041,Credit Analysts,detailed,50,6.5,0.01,~,29.2,"60,740",2.4,19.01,22.4,27.66,34.58,43.88,"39,550","46,580","57,540","71,930","91,270",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),13-2051,Financial Analysts,detailed,70,3.3,0.02,~,34.08,"70,890",2.1,24.52,27.6,32.88,38.29,46.68,"50,990","57,410","68,390","79,640","97,080",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),15-1121,Computer Systems Analysts,detailed,180,8.8,0.05,1,34.98,"72,750",1.9,22.92,28.15,34.78,41.64,48.45,"47,680","58,550","72,330","86,620","100,780",,,2017
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),15-1141,Database Administrators,detailed,80,13.4,0.02,~,34.86,"72,500",4.2,21.02,24.75,33.77,43.32,48.57,"43,720","51,490","70,250","90,110","101,030",,,2017
337900,Other Furniture Related Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,100,24.8,0.29,4,40.56,"84,360",7.6,20.28,27.38,38.02,50.33,67.55,"42,170","56,940","79,070","104,690","140,510",,,2017
339100,Medical Equipment and Supplies Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,110,10.6,0.04,1,35.64,"74,120",3.3,21.15,25.69,32.99,43.43,55.84,"43,980","53,440","68,630","90,330","116,150",,,2017
339100,Medical Equipment and Supplies Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,150",5.8,0.7,5,38.39,"79,850",2,18.77,25.67,35.3,48.14,65.33,"39,050","53,380","73,430","100,140","135,890",,,2017
339100,Medical Equipment and Supplies Manufacturing,13-2031,Budget Analysts,detailed,210,16.9,0.07,~,46.67,"97,070",3.4,28.61,35.33,44.26,56.15,70.88,"59,500","73,490","92,070","116,800","147,420",,,2017
339100,Medical Equipment and Supplies Manufacturing,13-2041,Credit Analysts,detailed,60,20.1,0.02,~,30.43,"63,290",6.4,19.67,22.21,26.73,32.83,45.55,"40,910","46,190","55,610","68,280","94,750",,,2017
339100,Medical Equipment and Supplies Manufacturing,13-2051,Financial Analysts,detailed,630,10.4,0.21,1,41.47,"86,250",2.1,24.73,30.28,38.92,48.9,61.12,"51,440","62,990","80,960","101,710","127,130",,,2017
339100,Medical Equipment and Supplies Manufacturing,15-1121,Computer Systems Analysts,detailed,820,7.2,0.27,2,45.22,"94,050",2.2,26.34,34.39,43.89,55.45,65.66,"54,800","71,530","91,290","115,330","136,570",,,2017
339100,Medical Equipment and Supplies Manufacturing,15-1122,Information Security Analysts,detailed,70,11.1,0.02,~,43.75,"90,990",5.3,25.19,31.44,39.14,57.11,70.12,"52,400","65,400","81,420","118,800","145,840",,,2017
339100,Medical Equipment and Supplies Manufacturing,15-1141,Database Administrators,detailed,130,10.8,0.04,1,40.69,"84,640",2.8,23.44,29.13,40.47,51.15,60.51,"48,760","60,580","84,180","106,380","125,870",,,2017
339100,Medical Equipment and Supplies Manufacturing,15-2031,Operations Research Analysts,detailed,330,10.3,0.11,1,46.34,"96,380",2.8,26.77,33.86,45.1,57.86,70.67,"55,680","70,440","93,810","120,350","147,000",,,2017
339100,Medical Equipment and Supplies Manufacturing,15-2041,Statisticians,detailed,110,16.8,0.04,~,45.88,"95,430",3.4,27.88,34.53,45.21,56.59,64.85,"58,000","71,820","94,030","117,710","134,890",,,2017
339900,Other Miscellaneous Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,90,13,0.03,~,31.48,"65,470",4.6,19.51,22.18,27.69,38.13,48.07,"40,570","46,140","57,600","79,310","99,980",,,2017
339900,Other Miscellaneous Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,500",5.9,0.53,4,29.7,"61,780",1.7,16.19,20.48,26.99,35.97,48.52,"33,680","42,600","56,140","74,820","100,920",,,2017
339900,Other Miscellaneous Manufacturing,13-2031,Budget Analysts,detailed,**,**,**,~,36.18,"75,250",5.8,22.87,27.6,34.1,42.61,48.33,"47,580","57,410","70,920","88,630","100,520",,,2017
339900,Other Miscellaneous Manufacturing,13-2041,Credit Analysts,detailed,110,10.8,0.04,~,28.33,"58,930",3.9,15.23,18.55,24.19,33.85,47.9,"31,680","38,580","50,310","70,410","99,630",,,2017
339900,Other Miscellaneous Manufacturing,13-2051,Financial Analysts,detailed,140,8.8,0.05,~,36.73,"76,400",2.3,25.07,29.43,36.2,43.89,49.57,"52,150","61,210","75,290","91,280","103,110",,,2017
339900,Other Miscellaneous Manufacturing,15-1121,Computer Systems Analysts,detailed,190,8,0.07,1,43.68,"90,850",2.4,25.39,32.73,41.91,54.5,66.52,"52,820","68,070","87,170","113,350","138,350",,,2017
339900,Other Miscellaneous Manufacturing,15-1141,Database Administrators,detailed,80,8.9,0.03,~,41.52,"86,360",2.8,23.39,33.52,41.38,49.25,60.13,"48,650","69,730","86,070","102,430","125,060",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,390,11.1,0.03,~,34.99,"72,790",2.1,21.36,25.99,33.11,40.67,52.94,"44,430","54,060","68,860","84,600","110,120",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",13-1161,Market Research Analysts and Marketing Specialists,detailed,"10,360",3.9,0.78,5,31.52,"65,570",1.3,16.66,21.49,28.4,38.3,50.94,"34,640","44,710","59,070","79,660","105,940",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",13-2031,Budget Analysts,detailed,150,18,0.01,~,35.91,"74,700",3.9,25.94,28.58,33.35,40.59,51.06,"53,960","59,450","69,380","84,440","106,210",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",13-2041,Credit Analysts,detailed,920,8.3,0.07,~,30.63,"63,720",3,18.49,21.89,27.5,34.99,44.73,"38,460","45,520","57,200","72,770","93,030",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",13-2051,Financial Analysts,detailed,700,10.4,0.05,~,37.71,"78,440",3.1,22.03,28.18,35.68,44.66,55.46,"45,820","58,610","74,210","92,890","115,350",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",15-1121,Computer Systems Analysts,detailed,"1,840",13,0.14,1,42.39,"88,160",3.3,24.15,31.05,39.94,52.47,64.26,"50,230","64,590","83,070","109,140","133,670",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",15-1122,Information Security Analysts,detailed,400,23.7,0.03,~,44.55,"92,650",5.5,25.17,32.03,39.92,54.23,76.02,"52,350","66,620","83,030","112,800","158,120",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",15-1141,Database Administrators,detailed,420,9.8,0.03,~,39.87,"82,930",3.1,21.51,26.87,36.59,53.11,62.89,"44,740","55,890","76,110","110,460","130,810",,,2017
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",15-2031,Operations Research Analysts,detailed,310,27.4,0.02,~,41.61,"86,540",4.5,27.2,32.96,37.9,46.96,61.01,"56,570","68,550","78,830","97,670","126,900",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,70,13.2,0.02,~,31.39,"65,280",4.3,18.71,24.71,29.8,36.58,47.43,"38,920","51,390","61,980","76,100","98,660",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,000",10.5,0.6,3,31.6,"65,730",3.4,16.6,21.58,29.22,40.07,50.79,"34,530","44,890","60,780","83,350","105,640",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-2041,Credit Analysts,detailed,120,10.3,0.04,~,35.26,"73,350",4,21.23,25.12,31.79,42.96,55.53,"44,150","52,240","66,130","89,370","115,490",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13-2051,Financial Analysts,detailed,110,13,0.03,~,37.12,"77,200",2.6,25.47,29.39,35.91,44.04,51.1,"52,970","61,130","74,690","91,600","106,290",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,370,23.5,0.11,~,38.77,"80,640",2.8,28.53,32.62,36.83,45.23,54.71,"59,330","67,840","76,610","94,090","113,800",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1122,Information Security Analysts,detailed,40,16.8,0.01,~,41.55,"86,410",5.9,23.14,28.91,36.71,51.59,62.38,"48,140","60,140","76,350","107,320","129,740",,,2017
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,15-1141,Database Administrators,detailed,120,40.4,0.03,~,35.3,"73,430",8.9,17.89,24.95,32.05,47.11,56.94,"37,220","51,890","66,660","97,990","118,430",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,200,10.3,0.03,~,34.08,"70,900",2.9,21,24.69,31.05,39.89,54.08,"43,670","51,360","64,580","82,980","112,480",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"9,490",7.5,1.54,8,34.63,"72,030",1.7,17.2,22.85,30.46,43.53,60.05,"35,780","47,520","63,350","90,540","124,900",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2031,Budget Analysts,detailed,180,18.1,0.03,~,40.19,"83,590",3.4,24.28,32.48,39.65,47.31,57.71,"50,510","67,560","82,470","98,400","120,040",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2041,Credit Analysts,detailed,500,12.4,0.08,~,32.73,"68,070",4.7,19.23,22.63,29.98,38.76,50.11,"40,000","47,070","62,350","80,620","104,230",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,13-2051,Financial Analysts,detailed,"1,380",9.5,0.22,1,42.18,"87,740",2.5,23.94,29.76,38.25,48.78,63.75,"49,790","61,900","79,560","101,460","132,600",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1121,Computer Systems Analysts,detailed,"8,330",8.1,1.35,3,44.59,"92,740",1.3,25.58,32.86,42.61,54.68,68.11,"53,210","68,340","88,640","113,730","141,660",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1122,Information Security Analysts,detailed,"1,180",13.5,0.19,1,48.97,"101,850",3.6,27.9,35.3,47.6,60.64,74.66,"58,020","73,410","99,000","126,130","155,290",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-1141,Database Administrators,detailed,770,11,0.12,1,41.9,"87,160",2.2,21.78,29.42,41.8,54.28,62.3,"45,300","61,200","86,940","112,910","129,590",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-2031,Operations Research Analysts,detailed,"1,600",14,0.26,~,40.74,"84,730",4.2,19.31,27.78,38.96,51.37,64.43,"40,170","57,790","81,030","106,860","134,010",,,2017
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,15-2041,Statisticians,detailed,60,49.5,0.01,~,46.94,"97,640",5.7,32.19,37.05,48.9,56.88,61.65,"66,960","77,070","101,720","118,310","128,230",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,140,15.1,0.02,~,33.99,"70,700",4.1,21.97,25.95,31,39.34,50.96,"45,710","53,970","64,480","81,830","105,990",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,400",6.4,0.52,3,30.06,"62,520",2.9,15.64,20.41,27.37,37.1,49.13,"32,530","42,450","56,930","77,160","102,190",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2031,Budget Analysts,detailed,50,22,0.01,~,40.63,"84,510",8.6,22.02,27.14,38.64,51.64,65.75,"45,790","56,440","80,370","107,400","136,750",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2041,Credit Analysts,detailed,390,13.8,0.06,~,31.51,"65,540",3.3,18.92,23.55,29.15,36.78,46.99,"39,360","48,980","60,640","76,490","97,740",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",13-2051,Financial Analysts,detailed,150,15.7,0.02,~,39.72,"82,630",3.5,25.45,30.21,38.24,47.09,57.9,"52,940","62,830","79,550","97,940","120,420",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1121,Computer Systems Analysts,detailed,790,13.8,0.12,1,39.77,"82,720",2.3,24.19,30.37,39.08,47.21,57.64,"50,310","63,170","81,290","98,200","119,900",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1122,Information Security Analysts,detailed,**,**,**,~,50.47,"104,980",4.1,30.16,35.64,46.89,62.53,80.59,"62,730","74,140","97,520","130,070","167,640",,,2017
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",15-1141,Database Administrators,detailed,120,16.1,0.02,~,37.21,"77,400",2.8,21.09,28.32,37.47,46.63,54.96,"43,870","58,900","77,940","96,980","114,310",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,160,11,0.02,~,32.69,"68,000",3.9,19.98,24.46,29.08,38.75,53.78,"41,560","50,870","60,490","80,600","111,860",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",13-1161,Market Research Analysts and Marketing Specialists,detailed,"6,810",6.4,0.72,5,31.24,"64,990",3,16.05,21.43,28.02,38.17,51.65,"33,390","44,580","58,290","79,380","107,430",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",13-2031,Budget Analysts,detailed,70,19.2,0.01,~,36.4,"75,700",4.1,24.22,27.91,36.46,43.9,48.9,"50,380","58,060","75,840","91,310","101,720",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",13-2041,Credit Analysts,detailed,560,12,0.06,1,33.49,"69,660",2.5,19.44,23.65,30.26,40.41,52.01,"40,430","49,190","62,950","84,060","108,180",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",13-2051,Financial Analysts,detailed,580,10.3,0.06,1,37.59,"78,190",3,23.31,27.85,34.79,44.44,53.08,"48,490","57,930","72,360","92,430","110,400",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",15-1121,Computer Systems Analysts,detailed,410,8.6,0.04,~,38.4,"79,880",1.7,25.12,29.79,37.29,46.11,55.08,"52,250","61,970","77,560","95,910","114,570",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",15-1122,Information Security Analysts,detailed,50,22.5,0.01,~,49.28,"102,500",4.5,26.61,32.55,49.11,62.91,76.62,"55,350","67,700","102,140","130,850","159,380",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",15-1141,Database Administrators,detailed,160,16.4,0.02,~,39.43,"82,020",3.6,20.19,25.81,39.2,52.29,61.22,"42,000","53,690","81,540","108,760","127,340",,,2017
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",15-2031,Operations Research Analysts,detailed,120,10.6,0.01,~,39.93,"83,050",3.3,26.7,31.96,37.5,48.78,58.63,"55,540","66,470","77,990","101,460","121,960",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,190,19.7,0.06,~,33.42,"69,510",6.3,17.38,21.25,29.07,41.17,59.03,"36,160","44,190","60,460","85,630","122,780",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,150",4.7,0.96,6,33.98,"70,680",2.6,17.23,22.32,29.7,39.79,58.84,"35,840","46,420","61,780","82,760","122,380",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",13-2031,Budget Analysts,detailed,90,30.9,0.03,~,37.42,"77,840",3.4,23.42,29.4,36.7,45.49,53.67,"48,710","61,160","76,350","94,620","111,640",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",13-2041,Credit Analysts,detailed,350,15.3,0.11,1,38.58,"80,240",5.9,20.84,25.24,32.06,40.9,67.06,"43,340","52,500","66,670","85,070","139,480",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",13-2051,Financial Analysts,detailed,660,16.9,0.2,1,38.98,"81,080",3.5,22.39,27.44,35.6,45.67,58.54,"46,560","57,070","74,040","94,990","121,760",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",15-1121,Computer Systems Analysts,detailed,380,11.2,0.12,1,42.3,"87,980",2.6,24.9,31.55,38.66,50.98,63.34,"51,790","65,630","80,420","106,030","131,740",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",15-1122,Information Security Analysts,detailed,60,15.3,0.02,~,45.43,"94,490",6.7,23.05,29.41,45.55,57.72,70.27,"47,940","61,160","94,740","120,060","146,150",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",15-1141,Database Administrators,detailed,140,14.2,0.04,~,45.81,"95,290",5.1,23.65,31.14,44.61,57.01,71.1,"49,190","64,770","92,800","118,570","147,880",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",15-2031,Operations Research Analysts,detailed,110,17.3,0.03,~,36.95,"76,860",5.9,20.53,25.65,34.7,45.43,58.43,"42,700","53,360","72,180","94,490","121,540",,,2017
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",15-2041,Statisticians,detailed,130,18.9,0.04,~,47.85,"99,530",3.3,30.13,37.56,46.47,58.52,71.23,"62,670","78,130","96,660","121,720","148,150",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,13.3,0.01,~,30.22,"62,850",4.2,19.69,23.78,30.34,35.79,39.65,"40,960","49,470","63,100","74,450","82,470",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,470",5.8,0.64,3,29.57,"61,510",1.9,14.3,18.86,26.71,36.97,49.84,"29,740","39,230","55,550","76,890","103,670",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",13-2031,Budget Analysts,detailed,100,21.3,0.02,~,33.33,"69,320",5.1,20.42,23.08,30.34,41.1,52.53,"42,480","48,020","63,110","85,480","109,260",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",13-2041,Credit Analysts,detailed,490,6.7,0.09,1,30.51,"63,470",2.6,18.73,22.07,27.86,36.49,46.46,"38,960","45,910","57,950","75,910","96,630",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",13-2051,Financial Analysts,detailed,350,17.3,0.06,~,37.23,"77,440",3.9,21.95,26.95,33.99,43.25,58.38,"45,660","56,050","70,710","89,960","121,440",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",15-1121,Computer Systems Analysts,detailed,580,13.6,0.11,~,42.07,"87,500",3.4,24.62,32.36,40.8,50.69,60.53,"51,220","67,300","84,860","105,430","125,910",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",15-1122,Information Security Analysts,detailed,40,34.9,0.01,~,46.48,"96,680",17.8,20.72,23.16,38.32,55.13,80.77,"43,110","48,180","79,700","114,660","168,010",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",15-1141,Database Administrators,detailed,190,19.8,0.04,~,38.97,"81,050",5.8,20.5,28.66,37.66,51.51,59.35,"42,650","59,610","78,340","107,140","123,440",,,2017
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",15-2031,Operations Research Analysts,detailed,90,18.4,0.02,~,35.81,"74,480",6.8,19.8,24.24,32.88,45.33,58.96,"41,170","50,420","68,380","94,280","122,640",,,2017
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,450",11.7,1.66,8,29.84,"62,070",3.1,17.08,21.28,25.44,35.45,47.62,"35,530","44,260","52,920","73,740","99,040",,,2017
